utmx utmy Watershednum elevation aspect slope
281965 4870425 3 375 78.02386 22.86409
281975 4870425 3 371 81.38435 22.64629
281985 4870425 3 367 84.47246 21.27147
279925 4870435 6 728 21.80141 15.06996
279935 4870435 6 727 18.43495 17.5484
279945 4870435 6 726 17.10273 18.77992
279955 4870435 6 725 19.79888 18.37304
279965 4870435 6 724 26.56505 18.54198
279975 4870435 6 722 29.47589 18.27561
279985 4870435 6 721 35.53768 17.87904
279995 4870435 6 718 45 19.47122
280005 4870435 6 716 47.72631 20.38767
280015 4870435 6 713 50.44033 20.45103
280025 4870435 6 710 50.71059 19.56098
280035 4870435 6 707 50.44033 20.45103
280045 4870435 6 704 47.72631 20.38767
280055 4870435 6 702 45 21.25149
280065 4870435 6 699 33.69007 19.82703
280075 4870435 6 698 29.47589 18.27561
280085 4870435 6 696 39.80557 21.33127
280095 4870435 6 693 35.13419 22.42542
280105 4870435 6 691 35.53768 23.27333
280115 4870435 6 688 40.42608 23.91028
280125 4870435 6 685 39.80557 21.33127
280135 4870435 6 683 45 19.47122
280145 4870435 6 680 53.53077 19.67241
280155 4870435 6 677 60.9454 21.11088
280165 4870435 6 673 67.83366 20.02349
280175 4870435 5 670 71.56505 15.46673
280185 4870435 5 668 67.61987 12.94241
280195 4870435 5 666 67.61987 12.94241
280205 4870435 5 664 75.25644 13.79797
280215 4870435 5 661 78.69007 14.30291
280225 4870435 5 659 79.69515 15.61613
280235 4870435 5 656 81.25384 18.20209
280245 4870435 5 652 83.65981 18.7563
280255 4870435 5 649 87.70939 17.36707
280265 4870435 5 646 90 16.69924
280275 4870435 5 643 87.70939 17.36707
280285 4870435 5 640 83.15723 17.47098
280295 4870435 5 637 81.25384 18.20209
280305 4870435 5 633 81.8699 19.47122
280315 4870435 5 630 82.40536 20.72256
280325 4870435 5 626 83.29016 23.16759
280335 4870435 5 621 83.29016 23.16759
280345 4870435 5 617 83.29016 23.16759
280355 4870435 5 613 84.80557 22.49939
280365 4870435 5 609 85.23636 16.75389
280375 4870435 5 607 81.02737 13.51969
280385 4870435 5 604 75.25644 13.79797
280395 4870435 5 602 71.56505 13.34236
280405 4870435 5 600 75.25644 13.79797
280415 4870435 4 597 77.47119 12.97935
280425 4870435 4 595 75.96375 11.64863
280435 4870435 4 593 73.61046 12.4894
280445 4870435 4 591 71.56505 13.34236
280455 4870435 4 589 75.96375 11.64863
280465 4870435 4 587 86.18593 10.64269
280475 4870435 4 585 85.6013 9.256682
280485 4870435 4 584 74.74488 8.111279
280495 4870435 4 582 71.56505 8.984877
280505 4870435 4 581 68.19859 7.667577
280515 4870435 4 580 68.19859 7.667577
280525 4870435 4 578 71.56505 8.984877
280535 4870435 4 577 71.56505 8.984877
280545 4870435 4 575 68.19859 7.667577
280555 4870435 4 574 63.43495 6.37937
280565 4870435 4 573 63.43495 6.37937
280575 4870435 4 572 56.30993 5.150652
280585 4870435 4 572 45 4.044691
280595 4870435 4 571 45 4.044691
280605 4870435 4 571 45 4.044691
280615 4870435 4 570 45 4.044691
280625 4870435 4 570 26.56505 3.199601
280635 4870435 4 570 0 2.862405
280645 4870435 4 570 0 2.862405
280655 4870435 4 570 0 2.862405
280665 4870435 4 570 333.4349 3.199601
280675 4870435 4 570 315 5.051153
280685 4870435 4 571 315 7.054132
280695 4870435 4 572 315 7.054132
280705 4870435 4 573 315 4.044691
280715 4870435 4 573 315 2.024868
280725 4870435 4 573 341.5651 2.263636
280735 4870435 4 573 329.0363 4.16874
280745 4870435 4 574 315 7.054132
280755 4870435 4 575 330.9454 7.333393
280765 4870435 4 575 335.556 8.588925
280775 4870435 4 576 327.5288 9.256682
280785 4870435 4 577 329.0363 8.293805
280795 4870435 4 578 335.556 8.588925
280805 4870435 4 578 338.9625 9.876473
280815 4870435 4 579 336.8014 10.77977
280825 4870435 4 580 338.9625 9.876473
280835 4870435 4 580 333.4349 9.520202
280845 4870435 4 581 326.3099 10.21938
280855 4870435 4 582 327.5288 9.256682
280865 4870435 4 583 322.125 8.111279
280915 4870435 1 589 323.7462 13.08946
280925 4870435 1 590 323.1301 14.03624
280935 4870435 1 592 315 15.79317
280945 4870435 1 594 315 15.79317
280955 4870435 1 596 315 15.79317
280965 4870435 1 598 315 15.79317
280975 4870435 1 600 315 15.79317
280985 4870435 1 602 308.6598 17.75279
280995 4870435 1 605 308.6598 17.75279
281005 4870435 1 607 315 15.79317
281015 4870435 1 609 315 14.85106
281025 4870435 1 611 319.7636 12.01703
281035 4870435 1 612 335.556 8.588925
281045 4870435 1 612 341.5651 6.762861
281055 4870435 1 613 336.8014 5.438008
281065 4870435 1 613 348.6901 3.646971
281075 4870435 1 613 333.4349 3.199601
281085 4870435 1 613 333.4349 3.199601
281095 4870435 1 613 0 2.862405
281105 4870435 1 613 18.43495 2.263636
281115 4870435 1 613 45 1.01275
281125 4870435 1 613 -1 0
281135 4870435 1 613 45 1.01275
281145 4870435 1 613 63.43495 3.199601
281155 4870435 2 612 81.8699 5.051153
281165 4870435 2 611 83.65981 6.457954
281175 4870435 2 610 78.69007 10.82504
281185 4870435 2 607 81.02737 13.51969
281195 4870435 2 605 83.65981 12.75587
281205 4870435 2 603 84.28941 14.10346
281215 4870435 2 600 86.98721 13.37805
281225 4870435 2 598 90 14.03624
281235 4870435 2 595 90 16.69924
281245 4870435 2 592 87.70939 17.36707
281255 4870435 2 589 83.65981 18.7563
281265 4870435 2 585 81.25384 18.20209
281275 4870435 2 582 81.8699 19.47122
281285 4870435 2 578 82.40536 20.72256
281295 4870435 2 575 81.8699 19.47122
281305 4870435 2 571 80.53768 16.91652
281315 4870435 2 569 80.53768 16.91652
281325 4870435 2 565 77.73523 16.39468
281335 4870435 2 563 69.77514 14.2036
281345 4870435 2 561 68.19859 15.06996
281355 4870435 2 558 69.77514 14.2036
281365 4870435 2 556 73.61046 12.4894
281375 4870435 2 554 81.02737 13.51969
281385 4870435 2 551 84.28941 14.10346
281395 4870435 2 549 82.56859 16.16874
281405 4870435 2 545 79.50852 18.94418
281415 4870435 2 542 77.00539 18.44569
281425 4870435 2 539 78.69007 17.67649
281435 4870435 2 536 80.53768 16.91652
281445 4870435 2 533 77.73523 16.39468
281455 4870435 2 530 73.07249 16.72659
281465 4870435 3 527 71.56505 15.46673
281475 4870435 3 525 76.60751 15.10092
281485 4870435 3 522 77.73523 16.39468
281495 4870435 3 519 74.74488 15.90988
281505 4870435 3 516 76.60751 15.10092
281515 4870435 3 514 78.69007 17.67649
281525 4870435 3 510 77.90524 19.6946
281535 4870435 3 507 80.21759 20.19597
281545 4870435 3 503 80.83765 21.4304
281555 4870435 3 499 77.27564 21.66576
281565 4870435 3 495 78.02386 22.86409
281575 4870435 3 491 79.38035 22.14487
281585 4870435 3 487 77.00539 18.44569
281595 4870435 3 484 76.60751 15.10092
281605 4870435 3 482 76.60751 15.10092
281615 4870435 3 479 73.07249 16.72659
281625 4870435 3 476 66.80141 15.93889
281635 4870435 3 474 63.43495 15.61613
281645 4870435 3 471 63.43495 15.61613
281655 4870435 3 469 57.09476 14.2036
281665 4870435 3 467 53.1301 14.03624
281675 4870435 3 465 49.08562 13.93471
281685 4870435 3 463 45 14.85106
281695 4870435 3 461 45 15.79317
281705 4870435 3 459 45 15.79317
281715 4870435 3 457 45 15.79317
281725 4870435 3 455 45 15.79317
281735 4870435 3 453 51.00901 18.66144
281745 4870435 3 450 50.19443 21.33127
281755 4870435 3 447 45 22.12599
281765 4870435 3 444 45 22.98977
281775 4870435 3 441 45 22.98977
281785 4870435 3 438 47.2026 24.7005
281795 4870435 3 434 47.1211 25.53028
281805 4870435 3 431 49.3987 24.74862
281815 4870435 3 427 52.12502 23.14989
281825 4870435 3 424 47.8624 19.49371
281835 4870435 3 422 56.30993 19.82703
281845 4870435 3 418 66.80141 20.84627
281855 4870435 3 415 70.34618 20.38767
281865 4870435 3 411 70.46335 22.3511
281875 4870435 3 407 69.22775 21.19139
281885 4870435 3 404 68.96249 19.19861
281895 4870435 3 401 70.34618 20.38767
281905 4870435 3 397 71.56505 19.58333
281915 4870435 3 394 74.0546 20.00178
281925 4870435 3 390 74.0546 20.00178
281935 4870435 3 387 75.46555 19.22153
281945 4870435 3 383 80.21759 20.19597
281955 4870435 3 380 82.40536 20.72256
281965 4870435 3 376 85.10091 23.70648
281975 4870435 3 371 90 24.22775
279915 4870445 6 731 22.61987 18.00416
279925 4870445 6 731 11.30993 17.67649
279935 4870445 6 730 10.49148 18.94418
279945 4870445 6 730 15.9454 20.00178
279955 4870445 6 728 24.77514 19.6946
279965 4870445 6 727 29.47589 18.27561
279975 4870445 6 725 35.53768 17.87904
279985 4870445 6 723 41.82017 17.67649
279995 4870445 6 721 45 18.56595
280005 4870445 6 718 47.72631 20.38767
280015 4870445 6 715 50.19443 21.33127
280025 4870445 6 712 47.72631 20.38767
280035 4870445 6 710 47.72631 20.38767
280045 4870445 6 707 47.72631 20.38767
280055 4870445 6 704 42.1376 19.49371
280065 4870445 6 702 36.02737 18.77992
280075 4870445 6 700 35.53768 17.87904
280085 4870445 6 698 38.99099 18.66144
280095 4870445 6 696 36.46923 19.67241
280105 4870445 6 694 37.23483 21.4304
280115 4870445 6 691 42.70939 23.85957
280125 4870445 6 688 47.38594 23.00764
280135 4870445 6 685 53.1301 20.55605
280145 4870445 6 682 59.03624 20.02349
280155 4870445 6 679 65.85446 21.66576
280165 4870445 6 675 68.19859 21.99316
280175 4870445 5 671 64.44003 17.67649
280185 4870445 5 669 62.10273 13.51969
280195 4870445 5 667 69.77514 14.2036
280205 4870445 5 664 76.60751 15.10092
280215 4870445 5 662 81.8699 14.85106
280225 4870445 5 659 87.51044 16.05432
280235 4870445 5 656 87.70939 17.36707
280245 4870445 5 653 83.65981 18.7563
280255 4870445 5 649 83.65981 18.7563
280265 4870445 5 646 85.23636 16.75389
280275 4870445 5 643 82.56859 16.16874
280285 4870445 5 640 80.53768 16.91652
280295 4870445 5 637 78.69007 17.67649
280305 4870445 5 634 77.90524 19.6946
280315 4870445 5 630 80.83765 21.4304
280325 4870445 5 626 79.38035 22.14487
280335 4870445 5 622 72.64597 22.73741
280345 4870445 5 618 72.55281 24.63611
280355 4870445 5 613 77.47119 24.74862
280365 4870445 5 609 78.69007 17.67649
280375 4870445 5 607 77.47119 12.97935
280385 4870445 5 605 77.47119 12.97935
280395 4870445 5 603 77.47119 12.97935
280405 4870445 5 600 75.25644 13.79797
280415 4870445 4 598 67.61987 12.94241
280425 4870445 4 596 67.61987 12.94241
280435 4870445 4 594 73.61046 12.4894
280445 4870445 4 592 77.47119 12.97935
280455 4870445 4 589 77.47119 12.97935
280465 4870445 4 587 75.96375 11.64863
280475 4870445 4 585 77.00539 9.468127
280485 4870445 4 584 78.69007 7.264627
280495 4870445 4 583 74.74488 8.111279
280505 4870445 4 581 74.74488 8.111279
280515 4870445 4 580 78.69007 7.264627
280525 4870445 4 579 74.74488 8.111279
280535 4870445 4 577 65.55605 8.588925
280545 4870445 4 576 59.03624 8.293805
280555 4870445 4 575 60.9454 7.333393
280565 4870445 4 574 63.43495 6.37937
280575 4870445 4 573 66.80141 5.438008
280585 4870445 4 572 63.43495 3.199601
280595 4870445 4 572 63.43495 3.199601
280605 4870445 4 571 63.43495 3.199601
280615 4870445 4 571 45 3.035724
280625 4870445 4 570 26.56505 3.199601
280635 4870445 4 570 0 2.862405
280645 4870445 4 570 0 2.862405
280655 4870445 4 570 0 2.862405
280665 4870445 4 570 329.0363 4.16874
280675 4870445 4 571 315 6.054499
280685 4870445 4 572 305.5377 6.13738
280695 4870445 4 573 303.6901 5.150652
280705 4870445 4 573 333.4349 3.199601
280715 4870445 4 573 329.0363 4.16874
280725 4870445 4 574 333.4349 6.37937
280735 4870445 4 574 338.1986 7.667577
280745 4870445 4 575 322.125 8.111279
280755 4870445 4 576 322.125 8.111279
280765 4870445 4 577 327.5288 9.256682
280775 4870445 4 578 333.4349 9.520202
280785 4870445 4 578 333.4349 9.520202
280795 4870445 4 579 331.6992 10.45686
280805 4870445 4 580 334.9831 11.69021
280815 4870445 4 581 341.5651 11.17999
280825 4870445 4 581 344.0546 10.31508
280835 4870445 4 582 336.8014 10.77977
280845 4870445 4 583 331.6992 10.45686
280855 4870445 4 584 333.4349 9.520202
280915 4870445 1 591 323.1301 14.03624
280925 4870445 1 592 323.1301 14.03624
280935 4870445 1 594 315 14.85106
280945 4870445 1 596 311.1859 14.88257
280955 4870445 1 598 311.4237 15.82244
280965 4870445 1 600 315 15.79317
280975 4870445 1 602 315 15.79317
280985 4870445 1 604 308.6598 17.75279
280995 4870445 1 607 308.2902 16.83545
281005 4870445 1 609 310.9144 13.93471
281015 4870445 1 611 310.2364 12.01703
281025 4870445 1 612 315 8.049467
281035 4870445 1 613 326.3099 5.150652
281045 4870445 1 613 341.5651 4.520227
281055 4870445 1 613 348.6901 3.646971
281065 4870445 1 613 0 2.862405
281075 4870445 1 613 333.4349 3.199601
281085 4870445 1 614 333.4349 3.199601
281095 4870445 1 614 0 2.862405
281105 4870445 1 614 45 3.035724
281115 4870445 1 613 71.56505 2.263636
281125 4870445 1 613 -1 0
281135 4870445 1 613 -1 0
281145 4870445 2 613 90 2.862405
281155 4870445 2 612 90 5.710593
281165 4870445 2 611 90 5.710593
281175 4870445 2 610 85.6013 9.256682
281185 4870445 2 608 84.28941 14.10346
281195 4870445 2 605 86.98721 13.37805
281205 4870445 2 603 90 14.03624
281215 4870445 2 600 90 14.03624
281225 4870445 2 598 90 14.03624
281235 4870445 2 595 90 16.69924
281245 4870445 2 592 90 16.69924
281255 4870445 2 589 85.23636 16.75389
281265 4870445 2 586 75.96375 17.18333
281275 4870445 2 583 74.0546 20.00178
281285 4870445 2 579 77.27564 21.66576
281295 4870445 2 575 77.90524 19.6946
281305 4870445 2 572 75.96375 17.18333
281315 4870445 2 569 75.96375 17.18333
281325 4870445 2 566 74.74488 15.90988
281335 4870445 2 564 75.25644 13.79797
281345 4870445 2 561 78.69007 14.30291
281355 4870445 2 559 81.8699 14.85106
281365 4870445 2 556 86.98721 13.37805
281375 4870445 2 554 90 14.03624
281385 4870445 2 551 90 14.03624
281395 4870445 2 549 87.27369 14.72425
281405 4870445 2 546 83.15723 17.47098
281415 4870445 2 543 81.25384 18.20209
281425 4870445 2 539 81.25384 18.20209
281435 4870445 2 536 80.53768 16.91652
281445 4870445 2 533 79.69515 15.61613
281455 4870445 2 531 76.60751 15.10092
281465 4870445 3 528 74.74488 15.90988
281475 4870445 3 525 77.73523 16.39468
281485 4870445 3 522 79.69515 15.61613
281495 4870445 3 520 79.69515 15.61613
281505 4870445 3 517 82.56859 16.16874
281515 4870445 3 514 85.23636 16.75389
281525 4870445 3 511 83.65981 18.7563
281535 4870445 3 507 82.40536 20.72256
281545 4870445 3 503 82.40536 20.72256
281555 4870445 3 500 82.40536 20.72256
281565 4870445 3 496 83.29016 23.16759
281575 4870445 3 491 82.87498 21.955
281585 4870445 3 488 78.69007 17.67649
281595 4870445 3 485 74.74488 15.90988
281605 4870445 3 482 73.30076 14.62828
281615 4870445 3 480 71.56505 15.46673
281625 4870445 3 477 68.19859 15.06996
281635 4870445 3 475 64.65382 14.72425
281645 4870445 3 472 59.93142 15.34595
281655 4870445 3 470 53.1301 14.03624
281665 4870445 3 468 53.1301 14.03624
281675 4870445 3 466 45 12.94241
281685 4870445 3 465 40.91438 13.93471
281695 4870445 3 463 45 15.79317
281705 4870445 3 461 45 15.79317
281715 4870445 3 459 45 15.79317
281725 4870445 3 457 48.57634 15.82244
281735 4870445 3 455 55.00798 16.9703
281745 4870445 3 452 51.34019 17.75279
281755 4870445 3 450 47.8624 19.49371
281765 4870445 3 447 50.19443 21.33127
281775 4870445 3 444 50.19443 21.33127
281785 4870445 3 441 49.96974 22.20139
281795 4870445 3 438 49.57392 23.91028
281805 4870445 3 434 51.34019 25.65192
281815 4870445 3 430 49.3987 24.74862
281825 4870445 3 427 47.48955 22.14487
281835 4870445 3 424 57.26477 22.59136
281845 4870445 3 420 64.17901 23.29088
281855 4870445 3 416 65.85446 21.66576
281865 4870445 3 413 68.19859 21.99316
281875 4870445 3 409 70.46335 22.3511
281885 4870445 3 405 71.56505 19.58333
281895 4870445 3 402 74.0546 20.00178
281905 4870445 3 398 74.0546 20.00178
281915 4870445 3 395 74.0546 20.00178
281925 4870445 3 391 76.42957 20.45103
281935 4870445 3 388 80.21759 20.19597
281945 4870445 3 384 84.47246 21.27147
281955 4870445 3 380 88.15239 21.19139
281965 4870445 3 376 90 24.22775
281975 4870445 3 371 91.4688 25.99665
279915 4870455 6 735 19.44003 24.2608
279925 4870455 6 734 11.30993 20.92818
279935 4870455 6 734 10.49148 18.94418
279945 4870455 6 733 19.79888 18.37304
279955 4870455 6 732 33.11134 18.94418
279965 4870455 6 729 35.53768 17.87904
279975 4870455 6 728 38.65981 17.75279
279985 4870455 6 725 45 18.56595
279995 4870455 6 723 45 17.65097
280005 4870455 6 721 47.8624 19.49371
280015 4870455 6 718 50.19443 21.33127
280025 4870455 6 715 50.44033 20.45103
280035 4870455 6 712 50.71059 19.56098
280045 4870455 6 709 45 19.47122
280055 4870455 6 707 36.46923 19.67241
280065 4870455 6 705 36.46923 19.67241
280075 4870455 6 703 38.99099 18.66144
280085 4870455 6 701 38.65981 17.75279
280095 4870455 6 699 41.82017 17.67649
280105 4870455 6 697 45 17.65097
280115 4870455 6 695 50.44033 20.45103
280125 4870455 6 691 56.76829 23.43063
280135 4870455 6 687 60.25512 21.955
280145 4870455 6 684 66.80141 20.84627
280155 4870455 6 680 71.56505 21.56813
280165 4870455 6 676 69.22775 21.19139
280175 4870455 5 673 66.2505 18.85055
280185 4870455 5 670 68.19859 15.06996
280195 4870455 5 668 76.60751 15.10092
280205 4870455 5 665 82.56859 16.16874
280215 4870455 5 662 87.51044 16.05432
280225 4870455 5 659 90 16.69924
280235 4870455 5 656 90 16.69924
280245 4870455 5 653 87.70939 17.36707
280255 4870455 5 650 83.65981 18.7563
280265 4870455 5 646 80.53768 16.91652
280275 4870455 5 644 79.69515 15.61613
280285 4870455 5 641 77.73523 16.39468
280295 4870455 5 638 73.07249 16.72659
280305 4870455 5 635 74.0546 20.00178
280315 4870455 5 631 73.81079 21.97409
280325 4870455 5 627 69.22775 21.19139
280335 4870455 5 624 65.85446 21.66576
280345 4870455 5 620 68.7495 25.77265
280355 4870455 5 615 71.56505 27.19728
280365 4870455 5 610 67.83366 20.02349
280375 4870455 5 608 68.19859 15.06996
280385 4870455 5 605 75.25644 13.79797
280395 4870455 5 603 73.61046 12.4894
280405 4870455 4 601 71.56505 13.34236
280415 4870455 4 599 73.61046 12.4894
280425 4870455 4 597 77.47119 12.97935
280435 4870455 4 594 81.02737 13.51969
280445 4870455 4 592 83.65981 12.75587
280455 4870455 4 590 79.99202 12.17678
280465 4870455 4 588 75.96375 11.64863
280475 4870455 4 586 78.69007 10.82504
280485 4870455 4 584 84.80557 7.860959
280495 4870455 4 583 83.65981 6.457954
280505 4870455 4 582 74.74488 8.111279
280515 4870455 4 580 68.19859 7.667577
280525 4870455 4 579 68.19859 7.667577
280535 4870455 4 578 68.19859 7.667577
280545 4870455 4 577 68.19859 7.667577
280555 4870455 4 575 68.19859 7.667577
280565 4870455 4 574 71.56505 6.762861
280575 4870455 4 573 83.65981 6.457954
280585 4870455 4 572 90 2.862405
280595 4870455 4 572 71.56505 2.263636
280605 4870455 4 571 63.43495 3.199601
280615 4870455 4 571 45 2.024868
